WellName,JobName,StartDate,,,,,
BUCKNER C-1 (FKA BFU 16-4 1),18.06.19 - Buckner C-1 - Rod Part,6/19/2018,,,,,
BUCKNER C-1 (FKA BFU 16-4 1),21.04.15. - Buckner C-1 - HIT,4/15/2021,,,,,
BUCKNER C-1 (FKA BFU 16-4 1),24.01.09. - Buckner C-1 - HIT,1/9/2024,,,,,
BUCKNER D-1 SWD,19.07.25. - Buckner D-1 - Facilities Repairs,7/25/2019,,,,,
BUCKNER D-1 SWD,21.03.07. - Buckner D-1 SWD - TBG/CSG Leak,3/8/2021,,,,,
BUCKNER D-1 SWD,23.10.31. - Buckner SWD #1 - HIC,10/31/2023,,,,,
BUCKNER D-2 SWD,19.04.23. - Buckner D-2 SWD - HIT,4/24/2019,,,,,
BUNCH 1-11 -RT,(2011.05.20) Plunger Lift System Repair,5/20/2011,,,,,
BUNCH 1-11 -RT,(2010.02.08) Plunger Lift System Repair,2/8/2010,,,,,
BUNCH 1-11 -RT,(1997.02.24) Equipment Maintenance,2/24/1997,,,,,
BUNCH 1-11 -RT,(2002.10.04) Plunger Lift System Repair,10/4/2002,,,,,
BUNCH 1-11 -RT,(2004.03.26) Plunger Lift System Repair,3/26/2004,,,,,
CAMPBELL ESTATES 1 (TEAPOT),20.04.02 - CAMPBELL ESTATES 1 - PUMP CHANGE,1/29/2020,,,,,
CAMPBELL ESTATES 1 (TEAPOT),20.01.29 - CAMPBELL ESTATES 1 - ROD PART,1/28/2020,,,,,
CAMPBELL ESTATES 2 (TEAPOT),16.12.08-CAMPBELL ESTATES 2- Pump Change,12/8/2016,,,,,
CLARK 14-4 SWD (DAKOTA),(2004.08.26) Equipment Pressure Integrity Test,8/26/2004,,,,,
CLARK 14-4 SWD (DAKOTA),14.10.30-CLARK 14-4 SWD- Mechanical Integrity Test,10/30/2014,,,,,
CLARK 14-4 SWD (DAKOTA),(2009.07.30) Mechanical Integrity Test,7/30/2009,,,,,
COLLIER 1-19 (ATOKA),(2009.02.06) Plunger Lift System Repair,2/6/2009,,,,,
COLLIER 1-19 (ATOKA),(2012.09.18) Plunger Lift System Repair,9/18/2012,,,,,
COLLIER 1-19 (ATOKA),(2007.07.20) Wireline,7/20/2007,,,,,
COLLIER 1-19 (ATOKA),(2013.10.28) Plunger Lift System Repair,10/28/2013,,,,,
COLLIER 1-19 (ATOKA),(2007.10.30) Wireline,10/30/2007,,,,,
COLLIER 1-19 (ATOKA),(2007.07.16) Wireline,7/16/2007,,,,,
COLLIER 1-19 (ATOKA),(2010.09.24) Plunger Lift System Repair,9/24/2010,,,,,
COLLIER 1-19 (ATOKA),(2007.11.09) Wireline,11/9/2007,,,,,
COLLIER FARMS 2-26 (REDFORK),(2014.01.24) Plunger Lift System Repair,1/24/2014,,,,,
COLLIER FARMS 2-26 (REDFORK),(2011.01.13) Plunger Lift System Repair,1/13/2011,,,,,
COLLIER FARMS 2-26 (REDFORK),(2003.12.01) Wireline,12/1/2003,,,,,
COLLIER FARMS 2-26 (REDFORK),(2013.12.30) Plunger Lift System Repair,12/30/2013,,,,,
COLLIER FARMS 2-26 (REDFORK),(2007.06.29) Plunger Lift System Repair,6/29/2007,,,,,
CONTINENTAL CAN CO 27-1,16.08.02 - Con Can 27 # 1 Cap String PM,8/4/2016,,,,,
CONTINENTAL CAN CO 27-1,17.01.06 - CON CAN 27 # 1 HIT,1/6/2017,,,,,
CONTINENTAL CAN CO 27-1,20.07.07. - CON CAN 27-1 - Cap string plugged,7/7/2020,,,,,
CONTINENTAL CAN CO 27-1,21.03.15. - Continental Can CO 27-1,3/15/2021,,,,,
CRAIG FEDERAL W-9944 1,(1982.03.05) Acid Treatment,3/5/1982,,,,,
CRONE A-10,2015.08.17 - Rod Part,9/16/2015,,,,,
CRONE A-10,2015.09.18 - Crone A-10 Rod Part,9/22/2015,,,,,
CRONE A-10,15.10.28 - Crone A-10 HIT,10/27/2015,,,,,
CRONE A-10,13.04.30 - Crone A-10 Reactivation,11/5/2015,,,,,
CRONE A-10,17.07.05 - Crone A-10 HIT,7/5/2017,,,,,
CRONE A-10,20.02.26. - Crone A10 - Pumping Unit Repair,2/26/2020,,,,,
CRONE A-10,21.01.18. - Crone A-10 - HIT,1/20/2021,,,,,
CRONE A-10,21.11.22. - Crone A-10 - HIT,11/22/2021,,,,,
CRONE A-8,15.10.15 - Crone A-8 Polish Rod Part,10/15/2015,,,,,
CRONE A-8,15.10.29 - Crone A-8 Rod Part,10/30/2015,,,,,
CRONE A-8,14.11.18 - Crone A-8 Pump Remediation,11/5/2015,,,,,
CRONE A-8,16.02.08 - Crone A-8 Bridle-TBG-Rod Remediation,2/8/2016,,,,,
CRONE A-8,16.08.26 - Crone A-8 Rod Part,8/26/2016,,,,,
CRONE A-8,16.10.17 - Crone A-8 Rod Part,10/17/2016,,,,,
CRONE A-8,17.04.26 - Crone A-8 Rod Part,4/26/2017,,,,,
CRONE A-8,17.07.31 - Crone A-8 - Rod Part,7/31/2017,,,,,
CRONE A-8,17.11.05 - CRONE A-8 - ROD PART,11/5/2017,,,,,
CRONE A-8,18.02.12 - Crone A-8 - Rod Part,2/12/2018,,,,,
CRONE A-8,18.05.08 - Crone A-8 - Polish Rod Part,5/8/2018,,,,,
CRONE A-8,18.07.24 - Crone A-8 - Rod Part,7/25/2018,,,,,
CRONE A-8,18.12.13 - Crone A-8 - Polish Rod Part,12/13/2018,,,,,
CRONE A-8,19.07.11. - Crone A-8 - Pump change,7/8/2019,,,,,
CRONE A-8,19.08.30. - Crone A-8 - Polish Rod,8/30/2019,,,,,
CRONE A-8,20.02.24. - Crone A-8 - Rod Part,2/24/2020,,,,,
CRONE A-8,20.09.03. - Crone A-8 - Rod Part,9/3/2020,,,,,
CRONE A-8,21.02. 09. - Crone A-8 - Rod Part,2/8/2021,,,,,
CRONE A-8,23.01.27. - Crone A-8 - Rod Part,1/27/2023,,,,,
CRONE A-8,23.06.19. - Crone A-8 - Polish Rod,6/19/2023,,,,,
CRONE A-8,24.02.16. - Crone A-8 - Rod Part,2/16/2024,,,,,
CRONE A-8,24.05.28. - Crone A-8 - Rod Part,5/27/2024,,,,,
CRUSCH 1-3,(2003.03.24) Pump Repair,3/24/2003,,,,,
CRUSCH 1-3,(2006.01.26) Rod Repair,1/26/2006,,,,,
CRUSCH 1-3,(2005.04.20) Tubing Repair,4/20/2005,,,,,
CRUSCH 1-3,(2006.01.30) Rod Repair,1/30/2006,,,,,
CRUSCH 1-3,(2001.03.23) Casing Repair,3/23/2001,,,,,
CRUSCH 1-3,(2003.12.02) Rig LOE - Tubing Repair,12/2/2003,,,,,
CRUSCH 1-3,(2002.05.04) Recompletion,5/4/2002,,,,,
CRUSCH 1-3,(2008.09.02) Rod Repair,9/2/2008,,,,,
CRUSCH 1-3,(2009.09.14) Rod Repair,9/14/2009,,,,,
CRUSCH 1-3,(2005.09.01) Tubing Repair,9/1/2005,,,,,
CRUSCH 1-3,(2012.03.16) Tubing Repair,3/16/2012,,,,,
CRUSCH 1-3,(2009.04.17) Tubing Repair,4/17/2009,,,,,
CRUSCH 1-3,(2002.07.05) Wellhead Repair,7/5/2002,,,,,
CRUSCH 1-3,(2011.01.26) Rod Repair,1/26/2011,,,,,
CRUSCH 1-3,(2003.10.23) Rod Repair,10/23/2003,,,,,
CRUSCH 1-3,(2007.03.14) Rod Repair,3/14/2007,,,,,
CRUSCH 1-3,(1994.08.27) Casing Repair,8/27/1994,,,,,
CRUSCH 1-3,(2006.08.22) Rod Repair,8/22/2006,,,,,
CRUSCH 1-3,(2006.06.06) Pump Repair,6/6/2006,,,,,
CRUSCH 1-3,(2013.04.18) Rod Repair,4/18/2013,,,,,
CRUSCH 1-3,(2004.07.15) Tubing Repair,7/15/2004,,,,,
CRUSCH 1-3,(2013.07.15) Tubing Repair,7/15/2013,,,,,
CRUSCH 1-3,(2014.05.19) Tubing Repair,5/19/2014,,,,,
CRUSCH 1-3,(2001.06.21) Casing Repair,6/21/2001,,,,,
CRUSCH 1-3,(2007.11.28) Tubing Repair,11/28/2007,,,,,
CRUSCH 1-3,(2002.10.25) Pump Repair,10/25/2002,,,,,
CRUSCH 1-3,(2009.08.21) Rod Repair,8/21/2009,,,,,
CRUSCH 1-3,(2006.05.26) Rod Repair,5/26/2006,,,,,
CRUSCH 1-3,(2002.06.25) Rod Repair,6/25/2002,,,,,
CRUSCH 1-3,(2003.10.09) Rod Repair,10/9/2003,,,,,
CRUSCH 1-3,(2011.04.20) Rod Repair,4/20/2011,,,,,
CRUSCH 1-3,(2009.07.27) Rod Repair,7/27/2009,,,,,
CRUSCH 1-3,(2010.05.24) Tubing Repair,5/24/2010,,,,,
CRUSCH 1-3X,17.04.20-Crusch 1-3X- TBG Repair,4/20/2017,,,,,
CRUSCH 1-3X,(2001.11.29) Reconfigure Tubing/Components,11/29/2001,,,,,
CRUSCH 1-3X,(2006.08.14) Swabbing,8/14/2006,,,,,
CRUSCH 1-3X,(2004.08.31) Swabbing,8/31/2004,,,,,
CRUSCH 1-3X,(2005.07.12) Swabbing,7/12/2005,,,,,
CRUSCH 1-3X,(2006.04.07) Swabbing,4/7/2006,,,,,
CRUSCH 1-3X,(2012.12.13) Tubing Repair,12/13/2012,,,,,
CRUSCH 1-3X,(2013.02.11) Tubing Repair,2/11/2013,,,,,
CRUSCH 1-3X,(2001.12.14) Reconfigure Tubing/Components,12/14/2001,,,,,
CRUSCH 1-3X,(2006.11.15) Swabbing,11/15/2006,,,,,
CRUSCH 1-3X,(2001.12.27) Acid Treatment,12/27/2001,,,,,
CRUSCH 1-3X,(2013.01.16) Swabbing,1/16/2013,,,,,
CRUSCH 1-3X,(2014.05.09) Pump Change,5/9/2014,,,,,
CRUSCH 1-3X,(2007.08.06) Reconfigure Tubing/Components,8/6/2007,,,,,
CRUSCH 1-3X,(2005.04.21) Swabbing,4/21/2005,,,,,
CRUSCH 1-3X,(2005.10.03) Swabbing,10/3/2005,,,,,
CRUSCH 1-3X,(2014.02.21) Pump Change,2/21/2014,,,,,
CRUSCH 1-3X,(2007.05.29) Swabbing,5/29/2007,,,,,
CRUSCH 1-3X,(2004.04.19) Pump 50 BFW,4/19/2004,,,,,
CRUSCH 1-3X,(2012.12.18) Tubing Repair,12/18/2012,,,,,
CRUSCH 1-3X,(2006.06.20) Swabbing,6/20/2006,,,,,
CRUSCH 1-3X,(2005.02.01) Swabbing,2/1/2005,,,,,
CRUSCH 1-3X,(2004.11.19) Swabbing,11/19/2004,,,,,
CRUSCH 1-3X,(2006.01.26) Swabbing,1/26/2006,,,,,
CRUSCH 1-3X,(2003.10.06) Swabbing,10/6/2003,,,,,
CRUSCH 1-3X,(2007.02.13) Swabbing,2/13/2007,,,,,
CRUSCH 1-3X,(2013.02.22) Pump Change,2/22/2013,,,,,
CRUSCH 1-3X,16.12.23-CRUSCH 1-3X-REPLACE DHP,12/23/2016,,,,,
CRUSCH 1-3X,17.04.20-CRUSCH 1-3X-TBG REPAIR,4/20/2017,,,,,
CRUSCH 1-3X,17.07.31 - Crusch 1-3X - PR Part,7/31/2017,,,,,
CRUSCH 1-3X,19.10.29 - Crusch 1-3x - Rod Part,10/29/2019,,,,,
CRUSCH 1-3X,19.12.16 - Crusch 1-3X - Rod Part Fish/Hang,12/17/2019,,,,,
CRUSCH 1-3X,20.01.15 - Crusch 1-3X - Acid Job,1/20/2020,,,,,
CRUSCH 1-3X,20.07.31 - Crusch 1-3X - Rod Part,7/31/2020,,,,,
CRUSCH 1-3X,20.11.02 - Crusch 1-3X - Change Out B-1,11/2/2020,,,,,
CRUSCH 1-3X,21.01.15 - Crusch 1-3X - Rod Part/Strip,1/15/2021,,,,,
CRUSCH 1-3X,21.03.16 - Crusch 1-3X - Pump Change,3/16/2021,,,,,
CRUSCH 1-3X,21.04.07 - Crusch 1-3X - Inspect BHA,4/7/2021,,,,,
CRUSCH 1-3X,21.10.25 - Crusch 1-3X - Stuck Pump/Strip,10/25/2021,,,,,
CRUSCH 1-3X,21.12.18 - Crusch 1-3X - Rod Part,1/3/2022,,,,,
CRUSCH 1-3X,22.03.22 - Crusch 1-3X - Stuck Pump,3/21/2022,,,,,
CRUSCH 1-3X,22.07.07 - Crusch 1-3X - Rod Part,7/7/2022,,,,,
CRUSCH 1-3X,23.01.03 - Crusch 1-3X - Stuck Pump,1/3/2023,,,,,
CRUSCH 1-3X,23.05.03 - Crusch 1-3X - Stuck Pump,5/3/2023,,,,,
CRUSCH 1-3X,24.02.15 - Crusch 1-3X - Stuck Pump,2/15/2024,,,,,
CRUSCH 24-3 (RED RIVER),15.11.14-Crusch 24-3- Rod Part,11/14/2015,,,,,
CRUSCH 24-3 (RED RIVER),(2005.08.19) Pump Change,8/19/2005,,,,,
CRUSCH 24-3 (RED RIVER),(2010.06.29) Tubing Repair,6/29/2010,,,,,
CRUSCH 24-3 (RED RIVER),(2002.11.11) Tubing Repair,11/11/2002,,,,,
CRUSCH 24-3 (RED RIVER),(2009.02.27) Pump Change,2/27/2009,,,,,
CRUSCH 24-3 (RED RIVER),(2006.04.07) Rod Repair,4/7/2006,,,,,
CRUSCH 24-3 (RED RIVER),(2008.04.02) Reconfigure Tubing/Components,4/2/2008,,,,,
CRUSCH 24-3 (RED RIVER),(2004.02.02) Tubing Repair,2/2/2004,,,,,
CRUSCH 24-3 (RED RIVER),(2006.09.20) Tubing Repair,9/20/2006,,,,,
CRUSCH 24-3 (RED RIVER),(2001.10.15) Reconfigure Tubing/Components,10/15/2001,,,,,
CRUSCH 24-3 (RED RIVER),14.05.08-CRUSCH 24-3- Tubing Repair,5/8/2014,,,,,
CRUSCH 24-3 (RED RIVER),(2007.12.06) Rod Repair,12/6/2007,,,,,
CRUSCH 24-3 (RED RIVER),(2001.08.16) Rod Repair,8/16/2001,,,,,
CRUSCH 24-3 (RED RIVER),16.10.19-CRUSCH 24-3-PARTED KBAR,10/19/2016,,,,,
CRUSCH 24-3 (RED RIVER),18.07.30 - Crusch 24-3 - Rod Part,7/31/2018,,,,,
CRUSCH 24-3 (RED RIVER),18.09.18. - Crusch 24-3 - Rod Part,9/18/2018,,,,,
CRUSCH 24-3 (RED RIVER),20.05.30 - Crusch 24-3 - Rod Part,6/4/2020,,,,,
CRUSCH 24-3 (RED RIVER),21.06.04 - Crusch 24-3 - Worn Pump,6/4/2021,,,,,
CRUSCH 24-3 (RED RIVER),21.06.18 - Crusch 24-3 - Rod Part,6/18/2021,,,,,
CRUSCH 24-3 (RED RIVER),22.07.05 - Crusch 24-3 - HIT or Deep Rod Part,7/5/2022,,,,,
CRUSCH 24-3 (RED RIVER),23.05.22 - Crusch 24-3 - Rod Part,5/22/2023,,,,,
DALTON 1 (TENSLEEP),(2012.09.20) Mechanical Integrity Test,9/20/2012,,,,,
DALTON 1 (TENSLEEP),2023.08.31 MIT,8/31/2023,,,,,
DALY 2-6,(1980.11.05) Acid Treatment,11/5/1980,,,,,
DAVIS 1 (TENSLEEP),(1997.06.19) Acid Treatment,6/19/1997,,,,,
DAVIS 1 (TENSLEEP),21.05.18 - Davis 1 - Chemical Soak,5/18/2021,,,,,
DAVIS 1 (TENSLEEP),21.06.04 - Davis 1- TBG Leak,6/4/2021,,,,,
DAVIS 1 (TENSLEEP),24.03.04 - Davis 1 - Rod Part,3/4/2024,,,,,
DAVIS BROTHERS 35-1,22.03.10. - Davis Bros 35-1 - Wireline,3/10/2022,,,,,
DAVIS BROTHERS 35-1,23.12.05. - DAVIS BROTHERS 35-1 - FW TREATMENT,12/5/2023,,,,,
DAVIS BROTHERS 35-1,24.01.22. - Davis Bros 35-1 - Swab,1/23/2024,,,,,
DAVIS BROTHERS 35-1,24.02.06. - Davis Brothers 35-1 - Coil Tubing,2/6/2024,,,,,
DAVIS CREEK 1- 5H (MADISON),(2003.06.17) Rod Repair,6/17/2003,,,,,
DAVIS CREEK 1- 5H (MADISON),(2002.11.05) Rod Repair,11/5/2002,,,,,
DAVIS CREEK 1- 5H (MADISON),(2001.09.23) Packer Repair,9/23/2001,,,,,
DAVIS CREEK 1- 5H (MADISON),(2004.03.30) Rod Repair,3/30/2004,,,,,
DAVIS CREEK 1- 5H (MADISON),(2003.03.19) Tubing Repair,3/19/2003,,,,,
DAVIS CREEK 1- 5H (MADISON),(2002.12.13) Packer Repair,12/13/2002,,,,,
DAVIS CREEK 1- 5H (MADISON),(2004.11.12) Rod Repair,11/12/2004,,,,,
DAVIS CREEK 1- 5H (MADISON),(2003.09.06) Packer Repair,9/6/2003,,,,,
DAVIS CREEK 1- 5H (MADISON),(2003.01.27) Packer Repair,1/27/2003,,,,,
DAVIS CREEK 1- 5H (MADISON),(2007.09.05) Temporarily Abandon,9/5/2007,,,,,
DAVIS CREEK 1- 5H (MADISON),(2003.01.06) Rod Repair,1/6/2003,,,,,
DAVIS CREEK 1- 5H (MADISON),(2005.03.29) Rod Repair,3/29/2005,,,,,
DAVIS CREEK 1- 5H (MADISON),(2003.07.19) Rod Repair,7/19/2003,,,,,
DAVIS CREEK 1- 5H (MADISON),(2004.11.01) Tubing Repair,11/1/2004,,,,,
DAVIS CREEK 1- 5H (MADISON),(2003.06.12) Rod Repair,6/12/2003,,,,,
DAVIS CREEK 1- 5H (MADISON),(2002.11.15) Rod Repair,11/15/2002,,,,,
DAVIS CREEK 1- 5H (MADISON),(2002.08.14) Rod Repair,8/14/2002,,,,,
DAVIS CREEK 1- 5H (MADISON),(2013.12.18) Mechanical Integrity Test,12/18/2013,,,,,
DAVIS CREEK 1- 5H (MADISON),(2004.05.10) Rod Repair,5/10/2004,,,,,
DAVIS CREEK 1- 5H (MADISON),(2005.01.18) Rod Repair,1/18/2005,,,,,
DAVIS CREEK 1- 5H (MADISON),(2010.12.14) Mechanical Integrity Test,12/14/2010,,,,,
DAVIS CREEK 1- 7H (MADISON),(2005.02.22) Tubing Repair,2/22/2005,,,,,
DAVIS CREEK 1- 7H (MADISON),(2009.02.24) Tubing Repair,2/24/2009,,,,,
DAVIS CREEK 1- 7H (MADISON),(2002.09.06) Rod Repair,9/6/2002,,,,,
DAVIS CREEK 1- 7H (MADISON),(2002.04.17) Pump Repair,4/17/2002,,,,,
DAVIS CREEK 1- 7H (MADISON),(2014.10.09) Rod Repair,10/9/2014,,,,,
DAVIS CREEK 1- 7H (MADISON),(2002.04.11) Pump Repair,4/11/2002,,,,,
DAVIS CREEK 1- 7H (MADISON),(2003.11.21) Pump Repair,11/21/2003,,,,,
DAVIS CREEK 1- 7H (MADISON),(2013.11.06) Tubing Repair,11/6/2013,,,,,
DAVIS CREEK 1- 7H (MADISON),(2013.06.17) Rod Repair,6/17/2013,,,,,
DAVIS CREEK 1- 7H (MADISON),(2002.07.26) Polish Rod Repair,7/26/2002,,,,,
DAVIS CREEK 1- 7H (MADISON),(2009.04.08) Rod Repair,4/8/2009,,,,,
DAVIS CREEK 1- 7H (MADISON),(2002.12.09) Tubing Repair,12/9/2002,,,,,
DAVIS CREEK 1- 7H (MADISON),(2003.09.03) Pump Repair,9/3/2003,,,,,
DAVIS CREEK 1- 7H (MADISON),(2002.05.08) Pump Repair,5/8/2002,,,,,
DAVIS CREEK 1- 7H (MADISON),(2011.09.19) Rod Repair,9/19/2011,,,,,
DAVIS CREEK 1- 7H (MADISON),(2005.04.28) Pump Change,4/28/2005,,,,,
DAVIS CREEK 1- 7H (MADISON),(2007.05.30) Rod Repair,5/30/2007,,,,,
DAVIS CREEK 1- 7H (MADISON),(2004.01.19) Tubing Repair,1/19/2004,,,,,
DAVIS CREEK 1- 7H (MADISON),17.11.27 - Davis Creek 1-7H - Pump Failure,11/27/2017,,,,,
DAVIS CREEK 1- 7H (MADISON),21.08.25 - Davis Creek 1-7H - HIT,8/25/2021,,,,,
DAVIS CREEK 1- 7H (MADISON),23.06.23 - Davis Creek 1-7H - Rod Part,7/6/2023,,,,,
DAVIS CREEK 1-12H (PA),15.10.28-Davis Creek 1-12 Tubing Repair,10/28/2015,,,,,
DAVIS CREEK 1-12H (PA),(2013.02.22) Rod Repair,2/22/2013,,,,,
DAVIS CREEK 1-12H (PA),(2004.08.30) Rod Repair,8/30/2004,,,,,
DAVIS CREEK 1-12H (PA),(2004.06.10) Polish Rod Repair,6/10/2004,,,,,
DAVIS CREEK 1-12H (PA),(2005.05.02) Rod Repair,5/2/2005,,,,,
DAVIS CREEK 1-12H (PA),(2003.04.16) Rig LOE - Tubing Repair,4/16/2003,,,,,
DAVIS CREEK 1-12H (PA),(2002.09.09) Rod Repair,9/9/2002,,,,,
DAVIS CREEK 1-12H (PA),(2005.01.05) Replace Polish Rod,1/5/2005,,,,,
DAVIS CREEK 1-12H (PA),(2005.03.22) Tubing Repair,3/22/2005,,,,,
DAVIS CREEK 1-12H (PA),(2004.08.09) Rod Repair,8/9/2004,,,,,
DAVIS CREEK 1-12H (PA),(2009.02.19) Tubing Repair,2/19/2009,,,,,
DAVIS CREEK 1-12H (PA),15.01.23-DAVIS CREEK 1-12H-Rod Repair,1/23/2015,,,,,
DAVIS CREEK 1-12H (PA),(2001.09.04) Replace Polish Rod,9/4/2001,,,,,
DAVIS CREEK 1-12H (PA),(2002.05.28) Tubing Repair,5/28/2002,,,,,
DAVIS CREEK 1-12H (PA),(2004.11.04) Rod Repair,11/4/2004,,,,,
DAVIS CREEK 1-12H (PA),(2011.03.01) Rod Repair,3/1/2011,,,,,
DAVIS CREEK 1-12H (PA),(2002.01.22) Rod Repair,1/22/2002,,,,,
DAVIS CREEK 1-12H (PA),(2002.06.07) Rod Repair,6/7/2002,,,,,
DAVIS CREEK 1-12H (PA),(2001.07.12) Replace Polish Rod,7/12/2001,,,,,
DAVIS CREEK 1-12H (PA),(2002.04.19) Rod Repair,4/19/2002,,,,,
DAVIS CREEK 1-12H (PA),(2003.07.22) Rod Repair,7/22/2003,,,,,
DAVIS CREEK 1-12H (PA),(2005.06.25) Equipment Maintenance,6/25/2005,,,,,
DAVIS CREEK 1-12H (PA),(2004.10.09) Parted Polish Rod,10/9/2004,,,,,
DAVIS CREEK 1-12H (PA),(2011.12.09) Rod Repair,12/9/2011,,,,,
DAVIS CREEK 1-12H (PA),(2005.01.19) Rod Repair,1/19/2005,,,,,
DAVIS CREEK 1-12H (PA),(2004.09.24) Tubing Repair,9/24/2004,,,,,
DAVIS CREEK 1-12H (PA),(2002.03.25) Rod Repair,3/25/2002,,,,,
DAVIS CREEK 1-12H (PA),(2006.03.29) Tubing Repair,3/29/2006,,,,,
DAVIS CREEK 1-12H (PA),(2005.09.12) Rod Repair,9/12/2005,,,,,
DAVIS CREEK 1-12H (PA),(2007.02.23) Tubing Repair,2/23/2007,,,,,
DAVIS CREEK 1-12H (PA),(2005.05.20) Equipment Maintenance,5/20/2005,,,,,
DAVIS CREEK 1-12H (PA),(2003.10.15) Polish Rod Repair,10/15/2003,,,,,
DAVIS CREEK 1-12H (PA),(2006.01.05) Rod Repair,1/5/2006,,,,,
DAVIS CREEK 1-12H (PA),(2001.04.24) Replace Polish Rod,4/24/2001,,,,,
DAVIS CREEK 1-12H (PA),(2012.11.19) Tubing Repair,11/19/2012,,,,,
DAVIS CREEK 1-12H (PA),(2014.09.25) Rod Repair,9/25/2014,,,,,
DAVIS CREEK 1-12H (PA),(2005.08.17) Tubing Repair,8/17/2005,,,,,
DAVIS CREEK 1-12H (PA),(2003.12.22) Tubing Repair,12/22/2003,,,,,
DAVIS CREEK 1-12H (PA),17.02.16-DAVIS CREEK 1-12H-Tubing Repair,2/16/2017,,,,,
DAVIS CREEK 1-12H (PA),18.08.20 - Davis Creek 1-12H - Pump Change,8/20/2018,,,,,
DAVIS CREEK 1-12H (PA),18.11.01 - Davis Creek 1-12 - Rod Part,11/14/2018,,,,,
DAVIS CREEK 1-13H (TYLER),(2007.01.02) Rod Repair,1/2/2007,,,,,
DAVIS CREEK 1-13H (TYLER),(2004.12.03) Fracture Treatment,12/3/2004,,,,,
DAVIS CREEK 1-13H (TYLER),(2004.05.03) Pressure Build-Up Survey,5/3/2004,,,,,
DAVIS CREEK 1-13H (TYLER),(2009.12.04) Rod Repair,12/4/2009,,,,,
DAVIS CREEK 1-13H (TYLER),(2005.07.25) Pump Change,7/25/2005,,,,,
DAVIS CREEK 1-13H (TYLER),(2005.08.17) Rod Repair,8/17/2005,,,,,
DAVIS CREEK 1-13H (TYLER),(2005.08.26) Rod Repair,8/26/2005,,,,,
DAVIS CREEK 1-13H (TYLER),(2011.05.18) Tubing Repair,5/18/2011,,,,,
DAVIS CREEK 1-13H (TYLER),(2002.11.27) Pressure Build-Up Survey,11/27/2002,,,,,
DAVIS CREEK 1-13H (TYLER),(2007.02.26) Pump Repair,2/26/2007,,,,,
DAVIS CREEK 1-13H (TYLER),(2013.05.28) Rod Repair,5/28/2013,,,,,
DAVIS CREEK 1-13H (TYLER),(2015.01.20) Tubing Repair,1/20/2015,,,,,
DAVIS CREEK 1-13H (TYLER),(2004.10.08) Polish Rod Repair,10/8/2004,,,,,
DAVIS CREEK 1-13H (TYLER),(2003.04.23) Rig LOE - Pump Repair,4/23/2003,,,,,
DAVIS CREEK 1-13H (TYLER),(2005.08.08) Equipment Maintenance,8/8/2005,,,,,
DAVIS CREEK 1-13H (TYLER),(2004.07.23) Rod Repair,7/23/2004,,,,,
DAVIS CREEK 1-13H (TYLER),(2005.09.10) Rod Repair,9/10/2005,,,,,
DAVIS CREEK 1-13H (TYLER),(2002.05.29) Recompletion,5/29/2002,,,,,
DAVIS CREEK 1-13H (TYLER),(2004.09.18) Tubing Repair,9/18/2004,,,,,
DAVIS CREEK 1-13H (TYLER),(2007.12.03) Tubing Repair,12/3/2007,,,,,
DAVIS CREEK 1-13H (TYLER),(2006.06.02) Pump Change,6/2/2006,,,,,
DAVIS CREEK 1-13H (TYLER),(2004.06.10) Pump Repair,6/10/2004,,,,,
DAVIS CREEK 1-13H (TYLER),(2006.01.04) Pump Change,1/4/2006,,,,,
DAVIS CREEK 1-13H (TYLER),(2003.02.27) Polish Rod Repair,2/27/2003,,,,,
DAVIS CREEK 1-13H (TYLER),17.06.12 - Davis Creek 1-13H HIT,6/12/2017,,,,,
DAVIS CREEK 1-13H (TYLER),19.02.04 - Davis Creek 1-13H - HIT,2/4/2019,,,,,
DAVIS CREEK 1-13H (TYLER),22.05.02 - Davis Creek 1-13H - HIT,5/24/2022,,,,,
DAVIS CREEK 1-13H (TYLER),LOE: 24.10.09-Davis Creek 1-13- HIT,10/9/2024,,,,,
DAVIS CREEK 1-14H,(2003.12.18) Run Water Log,12/18/2003,,,,,
DAVIS CREEK 1-14H,(2002.06.17) Packer Repair,6/17/2002,,,,,
DAVIS CREEK 1-14H,(2010.12.14) Mechanical Integrity Test,12/14/2010,,,,,
DAVIS CREEK 1-14H,(2003.04.29) Rod Repair,4/29/2003,,,,,
DAVIS CREEK 1-14H,(2005.02.01) Rod Repair,2/1/2005,,,,,
DAVIS CREEK 1-14H,(2005.05.25) Equipment Maintenance,5/25/2005,,,,,
DAVIS CREEK 1-14H,(2003.04.04) Rod Repair,4/4/2003,,,,,
DAVIS CREEK 1-14H,(2004.05.10) Rod Repair,5/10/2004,,,,,
DAVIS CREEK 1-14H,(2007.09.18) Temporarily Abandon,9/18/2007,,,,,
DAVIS CREEK 1-14H,(2003.11.19) Packer Repair,11/19/2003,,,,,
DAVIS CREEK 1-14H,(2003.06.09) Rod Repair,6/9/2003,,,,,
DAVIS CREEK 1-14H,(2013.12.18) Mechanical Integrity Test,12/18/2013,,,,,
DAVIS CREEK 1-14H,(2004.02.24) Production Test,2/24/2004,,,,,
DAVIS CREEK 1-14H,(2004.02.09) Sqz 430' Of Toe Off,2/9/2004,,,,,
DAVIS CREEK 1-14H,(2003.06.21) Rod Repair,6/21/2003,,,,,
